icd9,icd10,description
4680,0DSM8ZZ,"Intra-abdominal manipulation of intestine, not otherwise specified"
4680,0DSN0ZZ,"Intra-abdominal manipulation of intestine, not otherwise specified"
4680,0DSN4ZZ,"Intra-abdominal manipulation of intestine, not otherwise specified"
4680,0DSN7ZZ,"Intra-abdominal manipulation of intestine, not otherwise specified"
4680,0DSN8ZZ,"Intra-abdominal manipulation of intestine, not otherwise specified"
4681,0DS80ZZ,Intra-abdominal manipulation of small intestine
4681,0DS84ZZ,Intra-abdominal manipulation of small intestine
4681,0DS87ZZ,Intra-abdominal manipulation of small intestine
4681,0DS88ZZ,Intra-abdominal manipulation of small intestine
4681,0DS90ZZ,Intra-abdominal manipulation of small intestine
4681,0DS94ZZ,Intra-abdominal manipulation of small intestine
4681,0DS97ZZ,Intra-abdominal manipulation of small intestine
4681,0DS98ZZ,Intra-abdominal manipulation of small intestine
4681,0DSA0ZZ,Intra-abdominal manipulation of small intestine
4681,0DSA4ZZ,Intra-abdominal manipulation of small intestine
4681,0DSA7ZZ,Intra-abdominal manipulation of small intestine
4681,0DSA8ZZ,Intra-abdominal manipulation of small intestine
4681,0DSB0ZZ,Intra-abdominal manipulation of small intestine
4681,0DSB4ZZ,Intra-abdominal manipulation of small intestine
4681,0DSB7ZZ,Intra-abdominal manipulation of small intestine
4681,0DSB8ZZ,Intra-abdominal manipulation of small intestine
4682,0DSE0ZZ,Intra-abdominal manipulation of large intestine
4682,0DSE4ZZ,Intra-abdominal manipulation of large intestine
4682,0DSE7ZZ,Intra-abdominal manipulation of large intestine
4682,0DSE8ZZ,Intra-abdominal manipulation of large intestine
4682,0DSH0ZZ,Intra-abdominal manipulation of large intestine
4682,0DSH4ZZ,Intra-abdominal manipulation of large intestine
4682,0DSH7ZZ,Intra-abdominal manipulation of large intestine
4682,0DSH8ZZ,Intra-abdominal manipulation of large intestine
4682,0DSK0ZZ,Intra-abdominal manipulation of large intestine
4682,0DSK4ZZ,Intra-abdominal manipulation of large intestine
4682,0DSK7ZZ,Intra-abdominal manipulation of large intestine
4682,0DSK8ZZ,Intra-abdominal manipulation of large intestine
4682,0DSL0ZZ,Intra-abdominal manipulation of large intestine
4682,0DSL4ZZ,Intra-abdominal manipulation of large intestine
4682,0DSL7ZZ,Intra-abdominal manipulation of large intestine
4682,0DSL8ZZ,Intra-abdominal manipulation of large intestine
4682,0DSM0ZZ,Intra-abdominal manipulation of large intestine
4682,0DSM4ZZ,Intra-abdominal manipulation of large intestine
4682,0DSM7ZZ,Intra-abdominal manipulation of large intestine
4682,0DSM8ZZ,Intra-abdominal manipulation of large intestine
4682,0DSN0ZZ,Intra-abdominal manipulation of large intestine
4682,0DSN4ZZ,Intra-abdominal manipulation of large intestine
4682,0DSN7ZZ,Intra-abdominal manipulation of large intestine
4682,0DSN8ZZ,Intra-abdominal manipulation of large intestine
4685,0D787ZZ,Dilation of intestine
4685,0D788ZZ,Dilation of intestine
4685,0D797ZZ,Dilation of intestine
4685,0D798ZZ,Dilation of intestine
4685,0D7A7ZZ,Dilation of intestine
4685,0D7A8ZZ,Dilation of intestine
4685,0D7B7ZZ,Dilation of intestine
4685,0D7B8ZZ,Dilation of intestine
4685,0D7E7ZZ,Dilation of intestine
4685,0D7E8ZZ,Dilation of intestine
4686,0D788DZ,Endoscopic insertion of colonic stent(s)
4686,0D798DZ,Endoscopic insertion of colonic stent(s)
4686,0D7A8DZ,Endoscopic insertion of colonic stent(s)
4686,0D7B8DZ,Endoscopic insertion of colonic stent(s)
4686,0D7E8DZ,Endoscopic insertion of colonic stent(s)
4686,0DH88DZ,Endoscopic insertion of colonic stent(s)
4686,0DH98DZ,Endoscopic insertion of colonic stent(s)
4686,0DHA8DZ,Endoscopic insertion of colonic stent(s)
4686,0DHB8DZ,Endoscopic insertion of colonic stent(s)
4686,0DHE8DZ,Endoscopic insertion of colonic stent(s)
4686,0DHP8DZ,Endoscopic insertion of colonic stent(s)
4687,0D780DZ,Other insertion of colonic stent(s)
4687,0D783DZ,Other insertion of colonic stent(s)
4687,0D784DZ,Other insertion of colonic stent(s)
4687,0D787DZ,Other insertion of colonic stent(s)
4687,0D790DZ,Other insertion of colonic stent(s)
4687,0D793DZ,Other insertion of colonic stent(s)
4687,0D794DZ,Other insertion of colonic stent(s)
4687,0D797DZ,Other insertion of colonic stent(s)
4687,0D7A0DZ,Other insertion of colonic stent(s)
4687,0D7A3DZ,Other insertion of colonic stent(s)
4687,0D7A4DZ,Other insertion of colonic stent(s)
4687,0D7A7DZ,Other insertion of colonic stent(s)
4687,0D7B0DZ,Other insertion of colonic stent(s)
4687,0D7B3DZ,Other insertion of colonic stent(s)
4687,0D7B4DZ,Other insertion of colonic stent(s)
4687,0D7B7DZ,Other insertion of colonic stent(s)
4687,0D7E0DZ,Other insertion of colonic stent(s)
4687,0D7E3DZ,Other insertion of colonic stent(s)
4687,0D7E4DZ,Other insertion of colonic stent(s)
4687,0D7E7DZ,Other insertion of colonic stent(s)
4687,0DH80DZ,Other insertion of colonic stent(s)
4687,0DH83DZ,Other insertion of colonic stent(s)
4687,0DH84DZ,Other insertion of colonic stent(s)
4687,0DH87DZ,Other insertion of colonic stent(s)
4687,0DH90DZ,Other insertion of colonic stent(s)
4687,0DH93DZ,Other insertion of colonic stent(s)
4687,0DH94DZ,Other insertion of colonic stent(s)
4687,0DH97DZ,Other insertion of colonic stent(s)
4687,0DHA0DZ,Other insertion of colonic stent(s)
4687,0DHA3DZ,Other insertion of colonic stent(s)
4687,0DHA4DZ,Other insertion of colonic stent(s)
4687,0DHA7DZ,Other insertion of colonic stent(s)
4687,0DHB0DZ,Other insertion of colonic stent(s)
4687,0DHB3DZ,Other insertion of colonic stent(s)
4687,0DHB4DZ,Other insertion of colonic stent(s)
4687,0DHB7DZ,Other insertion of colonic stent(s)
4687,0DHE0DZ,Other insertion of colonic stent(s)
4687,0DHE3DZ,Other insertion of colonic stent(s)
4687,0DHE4DZ,Other insertion of colonic stent(s)
4687,0DHE7DZ,Other insertion of colonic stent(s)
4687,0DHP0DZ,Other insertion of colonic stent(s)
4687,0DHP3DZ,Other insertion of colonic stent(s)
4687,0DHP4DZ,Other insertion of colonic stent(s)
4687,0DHP7DZ,Other insertion of colonic stent(s)
4691,0D7N0ZZ,Myotomy of sigmoid colon
4691,0D7N3ZZ,Myotomy of sigmoid colon
4691,0D7N4ZZ,Myotomy of sigmoid colon
4692,0D780ZZ,Myotomy of other parts of colon
4692,0D783ZZ,Myotomy of other parts of colon
4692,0D784ZZ,Myotomy of other parts of colon
4692,0D7E0ZZ,Myotomy of other parts of colon
4692,0D7E3ZZ,Myotomy of other parts of colon
4692,0D7E4ZZ,Myotomy of other parts of colon
4693,0DQ80ZZ,Revision of anastomosis of small intestine
4693,0DQ83ZZ,Revision of anastomosis of small intestine
4693,0DQ84ZZ,Revision of anastomosis of small intestine
4693,0DQ87ZZ,Revision of anastomosis of small intestine
4693,0DQ88ZZ,Revision of anastomosis of small intestine
4693,0DQA0ZZ,Revision of anastomosis of small intestine
4693,0DQA3ZZ,Revision of anastomosis of small intestine
4693,0DQA4ZZ,Revision of anastomosis of small intestine
4693,0DQA7ZZ,Revision of anastomosis of small intestine
4693,0DQA8ZZ,Revision of anastomosis of small intestine
4693,0DQB0ZZ,Revision of anastomosis of small intestine
4693,0DQB3ZZ,Revision of anastomosis of small intestine
4693,0DQB4ZZ,Revision of anastomosis of small intestine
4693,0DQB7ZZ,Revision of anastomosis of small intestine
4693,0DQB8ZZ,Revision of anastomosis of small intestine
4694,0DQE0ZZ,Revision of anastomosis of large intestine
4694,0DQE3ZZ,Revision of anastomosis of large intestine
4694,0DQE4ZZ,Revision of anastomosis of large intestine
4694,0DQE7ZZ,Revision of anastomosis of large intestine
4694,0DQE8ZZ,Revision of anastomosis of large intestine
4695,3E0G33Z,Local perfusion of small intestine
4695,3E0G36Z,Local perfusion of small intestine
4695,3E0G37Z,Local perfusion of small intestine
4695,3E0G73Z,Local perfusion of small intestine
4695,3E0G76Z,Local perfusion of small intestine
4695,3E0G77Z,Local perfusion of small intestine
4695,3E0G7GC,Local perfusion of small intestine
4695,3E0G83Z,Local perfusion of small intestine
4695,3E0G86Z,Local perfusion of small intestine
4695,3E0G87Z,Local perfusion of small intestine
4695,3E0G8GC,Local perfusion of small intestine
4696,3E0H33Z,Local perfusion of large intestine
4696,3E0H36Z,Local perfusion of large intestine
4696,3E0H37Z,Local perfusion of large intestine
4696,3E0H73Z,Local perfusion of large intestine
4696,3E0H76Z,Local perfusion of large intestine
4696,3E0H7GC,Local perfusion of large intestine
4696,3E0H83Z,Local perfusion of large intestine
4696,3E0H86Z,Local perfusion of large intestine
4696,3E0H8GC,Local perfusion of large intestine
4697,0DY80Z0,Transplant of intestine
4697,0DY80Z1,Transplant of intestine
4697,0DY80Z2,Transplant of intestine
4697,0DYE0Z0,Transplant of intestine
4697,0DYE0Z1,Transplant of intestine
4697,0DYE0Z2,Transplant of intestine
4699,0DQ80ZZ,Other operations on intestines
4699,0DQ83ZZ,Other operations on intestines
4699,0DQ84ZZ,Other operations on intestines
4699,0DQ87ZZ,Other operations on intestines
4699,0DQ88ZZ,Other operations on intestines
4699,0DQE0ZZ,Other operations on intestines
4699,0DQE3ZZ,Other operations on intestines
4699,0DQE4ZZ,Other operations on intestines
4699,0DQE7ZZ,Other operations on intestines
4699,0DQE8ZZ,Other operations on intestines
4701,0DTJ4ZZ,Laparoscopic appendectomy
4709,0DTJ0ZZ,Other appendectomy
4709,0DTJ7ZZ,Other appendectomy
4709,0DTJ8ZZ,Other appendectomy
4711,0DTJ4ZZ,Laparoscopic incidental appendectomy
4719,0DTJ0ZZ,Other incidental appendectomy
4719,0DTJ7ZZ,Other incidental appendectomy
4719,0DTJ8ZZ,Other incidental appendectomy
472,00XR0ZM,Drainage of appendiceal abscess
472,00XR4ZM,Drainage of appendiceal abscess
472,0D9J00Z,Drainage of appendiceal abscess
472,0D9J0ZZ,Drainage of appendiceal abscess
472,0D9J30Z,Drainage of appendiceal abscess
472,0D9J3ZZ,Drainage of appendiceal abscess
472,0D9J40Z,Drainage of appendiceal abscess
472,0D9J4ZZ,Drainage of appendiceal abscess
472,0D9J70Z,Drainage of appendiceal abscess
472,0D9J7ZZ,Drainage of appendiceal abscess
472,0D9J80Z,Drainage of appendiceal abscess
472,0D9J8ZZ,Drainage of appendiceal abscess
4791,0D9J00Z,Appendicostomy
4791,0D9J0ZZ,Appendicostomy
4791,0D9J40Z,Appendicostomy
4791,0D9J4ZZ,Appendicostomy
4791,0D9J70Z,Appendicostomy
4791,0D9J7ZZ,Appendicostomy
4791,0D9J80Z,Appendicostomy
4791,0D9J8ZZ,Appendicostomy
4792,0DQJ0ZZ,Closure of appendiceal fistula
4792,0DQJ0ZZ,Closure of appendiceal fistula
4792,0DQJ3ZZ,Closure of appendiceal fistula
4792,0DQJ3ZZ,Closure of appendiceal fistula
4792,0DQJ4ZZ,Closure of appendiceal fistula
4792,0DQJ4ZZ,Closure of appendiceal fistula
4792,0DQJ7ZZ,Closure of appendiceal fistula
4792,0DQJ7ZZ,Closure of appendiceal fistula
4792,0DQJ8ZZ,Closure of appendiceal fistula
4792,0DQJ8ZZ,Closure of appendiceal fistula
4792,0HQ6XZZ,Closure of appendiceal fistula
4792,0HQ7XZZ,Closure of appendiceal fistula
4799,0DQJ0ZZ,Other operations on appendix
4799,0DQJ3ZZ,Other operations on appendix
4799,0DQJ4ZZ,Other operations on appendix
4799,0DQJ7ZZ,Other operations on appendix
4799,0DQJ8ZZ,Other operations on appendix
480,3E0T33Z,Proctotomy
480,3E0T3BZ,Proctotomy
480,0D9P0ZZ,Proctotomy
480,0D9P4ZZ,Proctotomy
480,0D9P7ZZ,Proctotomy
480,0D9P8ZZ,Proctotomy
480,0DCP0ZZ,Proctotomy
480,0DCP3ZZ,Proctotomy
480,0DCP4ZZ,Proctotomy
481,3E0T3BZ,Proctostomy
481,3E0X3BZ,Proctostomy
481,0D9P00Z,Proctostomy
481,0D9P40Z,Proctostomy
4821,0DJD4ZZ,Transabdominal proctosigmoidoscopy
4822,0DJD8ZZ,Proctosigmoidoscopy through artificial stoma
4823,0DJD8ZZ,Rigid proctosigmoidoscopy
4824,0D9P3ZX,Closed [endoscopic] biopsy of rectum
4824,0D9P4ZX,Closed [endoscopic] biopsy of rectum
4824,0D9P7ZX,Closed [endoscopic] biopsy of rectum
4824,0D9P8ZX,Closed [endoscopic] biopsy of rectum
4824,0DBP3ZX,Closed [endoscopic] biopsy of rectum
4824,0DBP4ZX,Closed [endoscopic] biopsy of rectum
4824,0DBP7ZX,Closed [endoscopic] biopsy of rectum
4824,0DBP8ZX,Closed [endoscopic] biopsy of rectum
4824,0DDP3ZX,Closed [endoscopic] biopsy of rectum
4824,0DDP4ZX,Closed [endoscopic] biopsy of rectum
4824,0DDP8ZX,Closed [endoscopic] biopsy of rectum
4825,0D9P0ZX,Open biopsy of rectum
4825,0DBP0ZX,Open biopsy of rectum
4826,0DBP0ZX,Biopsy of perirectal tissue
4826,0DBP3ZX,Biopsy of perirectal tissue
4826,0DBP4ZX,Biopsy of perirectal tissue
4826,0DBP7ZX,Biopsy of perirectal tissue
4826,0DBP8ZX,Biopsy of perirectal tissue
4826,0DDP3ZX,Biopsy of perirectal tissue
4826,0DDP4ZX,Biopsy of perirectal tissue
4826,0DDP8ZX,Biopsy of perirectal tissue
4829,0DJD3ZZ,"Other diagnostic procedures on rectum, rectosigmoid and perirectal tissue"
4829,0DJD7ZZ,"Other diagnostic procedures on rectum, rectosigmoid and perirectal tissue"
4831,0D5P0ZZ,Radical electrocoagulation of rectal lesion or tissue
4831,0D5P3ZZ,Radical electrocoagulation of rectal lesion or tissue
4831,0D5P4ZZ,Radical electrocoagulation of rectal lesion or tissue
4831,0D5P7ZZ,Radical electrocoagulation of rectal lesion or tissue
4831,0D5P8ZZ,Radical electrocoagulation of rectal lesion or tissue
4832,0D5P0ZZ,Other electrocoagulation of rectal lesion or tissue
4832,0D5P3ZZ,Other electrocoagulation of rectal lesion or tissue
4832,0D5P4ZZ,Other electrocoagulation of rectal lesion or tissue
4832,0D5P7ZZ,Other electrocoagulation of rectal lesion or tissue
4832,0D5P8ZZ,Other electrocoagulation of rectal lesion or tissue
4833,0D5P0ZZ,Destruction of rectal lesion or tissue by laser
4833,0D5P3ZZ,Destruction of rectal lesion or tissue by laser
4833,0D5P4ZZ,Destruction of rectal lesion or tissue by laser
4833,0D5P7ZZ,Destruction of rectal lesion or tissue by laser
4833,0D5P8ZZ,Destruction of rectal lesion or tissue by laser
4834,0D5P0ZZ,Destruction of rectal lesion or tissue by cryosurgery
4834,0D5P3ZZ,Destruction of rectal lesion or tissue by cryosurgery
4834,0D5P4ZZ,Destruction of rectal lesion or tissue by cryosurgery
4834,0D5P7ZZ,Destruction of rectal lesion or tissue by cryosurgery
4834,0D5P8ZZ,Destruction of rectal lesion or tissue by cryosurgery
4835,0DBP3ZZ,Local excision of rectal lesion or tissue
4835,0DBP7ZZ,Local excision of rectal lesion or tissue
4835,0DBP8ZZ,Local excision of rectal lesion or tissue
4836,0DBP4ZZ,[Endoscopic] polypectomy of rectum
4836,0DBP8ZZ,[Endoscopic] polypectomy of rectum
4840,0DTP0ZZ,"Pull-through resection of rectum, not otherwise specified"
4840,0DTP4ZZ,"Pull-through resection of rectum, not otherwise specified"
4841,0DTP7ZZ,Soave submucosal resection of rectum
4841,0DTP8ZZ,Soave submucosal resection of rectum
4842,0DTP4ZZ,Laparoscopic pull-through resection of rectum
4843,0DTP0ZZ,Open pull-through resection of rectum
4849,0DTP0ZZ,Other pull-through resection of rectum
4849,0DTP4ZZ,Other pull-through resection of rectum
4850,0D1N0Z4,"Abdominoperineal resection of the rectum, not otherwise specified"
4850,0DTP0ZZ,"Abdominoperineal resection of the rectum, not otherwise specified"
4850,0DTP4ZZ,"Abdominoperineal resection of the rectum, not otherwise specified"
4850,0DTP7ZZ,"Abdominoperineal resection of the rectum, not otherwise specified"
4850,0DTP8ZZ,"Abdominoperineal resection of the rectum, not otherwise specified"
4851,0D1N0Z4,Laparoscopic abdominoperineal resection of the rectum
4851,0DTP4ZZ,Laparoscopic abdominoperineal resection of the rectum
4852,0D1N0Z4,Open abdominoperineal resection of the rectum
4852,0DTP0ZZ,Open abdominoperineal resection of the rectum
4859,0D1N0Z4,Other abdominoperineal resection of the rectum
4859,0DTP7ZZ,Other abdominoperineal resection of the rectum
4859,0DTP8ZZ,Other abdominoperineal resection of the rectum
4861,0DTN0ZZ,Transsacral rectosigmoidectomy
4861,0DTN4ZZ,Transsacral rectosigmoidectomy
4861,0DTP0ZZ,Transsacral rectosigmoidectomy
4861,0DTP4ZZ,Transsacral rectosigmoidectomy
4862,0D1N0Z4,Anterior resection of rectum with synchronous colostomy
4862,0D1N4Z4,Anterior resection of rectum with synchronous colostomy
4862,0DTP0ZZ,Anterior resection of rectum with synchronous colostomy
4862,0DTP4ZZ,Anterior resection of rectum with synchronous colostomy
4863,0DTP0ZZ,Other anterior resection of rectum
4863,0DTP4ZZ,Other anterior resection of rectum
4864,0DTP0ZZ,Posterior resection of rectum
4864,0DTP4ZZ,Posterior resection of rectum
4865,0DTP0ZZ,Duhamel resection of rectum
4865,0DTP4ZZ,Duhamel resection of rectum
4869,0DBP0ZZ,Other resection of rectum
4869,0DBP4ZZ,Other resection of rectum
4869,0DTP0ZZ,Other resection of rectum
4869,0DTP4ZZ,Other resection of rectum
4869,0DTP7ZZ,Other resection of rectum
4869,0DTP8ZZ,Other resection of rectum
4871,0DQP0ZZ,Suture of laceration of rectum
4871,0DQP3ZZ,Suture of laceration of rectum
4871,0DQP4ZZ,Suture of laceration of rectum
4871,0DQP7ZZ,Suture of laceration of rectum
4871,0DQP8ZZ,Suture of laceration of rectum
4872,0DQP0ZZ,Closure of proctostomy
4872,0DQP3ZZ,Closure of proctostomy
4872,0DQP4ZZ,Closure of proctostomy
4872,0DQP7ZZ,Closure of proctostomy
4872,0DQP8ZZ,Closure of proctostomy
4873,0DQP0ZZ,Closure of other rectal fistula
4873,0DQP0ZZ,Closure of other rectal fistula
4873,0DQP0ZZ,Closure of other rectal fistula
4873,0DQP3ZZ,Closure of other rectal fistula
4873,0DQP3ZZ,Closure of other rectal fistula
4873,0DQP3ZZ,Closure of other rectal fistula
4873,0DQP4ZZ,Closure of other rectal fistula
4873,0DQP4ZZ,Closure of other rectal fistula
4873,0DQP4ZZ,Closure of other rectal fistula
4873,0DQP7ZZ,Closure of other rectal fistula
4873,0DQP7ZZ,Closure of other rectal fistula
4873,0DQP7ZZ,Closure of other rectal fistula
4873,0DQP8ZZ,Closure of other rectal fistula
4873,0DQP8ZZ,Closure of other rectal fistula
4873,0DQP8ZZ,Closure of other rectal fistula
4873,0DQQ0ZZ,Closure of other rectal fistula
4873,0DQQ3ZZ,Closure of other rectal fistula
4873,0DQQ4ZZ,Closure of other rectal fistula
4873,0DQQ7ZZ,Closure of other rectal fistula
4873,0DQQ8ZZ,Closure of other rectal fistula
4873,0HQ9XZZ,Closure of other rectal fistula
4873,0UQM0ZZ,Closure of other rectal fistula
4873,0UQMXZZ,Closure of other rectal fistula
4874,0DBP7ZZ,Rectorectostomy
4874,0DBP8ZZ,Rectorectostomy
4875,0DSP0ZZ,Abdominal proctopexy
4875,0DSP4ZZ,Abdominal proctopexy
4875,0DUP0JZ,Abdominal proctopexy
4875,0DUP4JZ,Abdominal proctopexy
4876,0DSP7ZZ,Other proctopexy
4876,0DSP8ZZ,Other proctopexy
4879,0DQP0ZZ,Other repair of rectum
