sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
90019,CIPROFLOXACIN,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738330775790,1797513,ciprofloxacin,Drug,MAPS_TO,,<auto>,1738328015168,
90281,EDWARDSIELLA TARDA,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4252896,Edwardsiella tarda,Observation,MAPS_TO,,<auto>,1738328015281,
90968,STAPHYLOCOCCUS COHNII,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4281089,Staphylococcus cohnii,Observation,MAPS_TO,,<auto>,1738328015427,
80280,VIRIDANS STREPTOCOCCI,-1,,0.80,APPROVED,EQUAL,Finn Fassbender,1738330362550,4136500,"Streptococcus, viridans group",Observation,MAPS_TO,,<auto>,1738328015438,
90132,LYME SEROLOGY,-1,,0.49,UNCHECKED,UNREVIEWED,,0,4136445,Malaria serology,Measurement,MAPS_TO,,<auto>,1738328015450,
90509,YERSINIA SP.,-1,,0.73,UNCHECKED,UNREVIEWED,,0,4262819,Yersinia,Observation,MAPS_TO,,<auto>,1738328015453,
90667,TRICHOSPORON MUCOIDES,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4348457,Cutaneotrichosporon mucoides,Observation,MAPS_TO,,<auto>,1738328015492,
80204,ENTEROCOCCUS CASSELIFLAVUS,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738329926896,4149104,Enterococcus casseliflavus,Observation,MAPS_TO,,<auto>,1738328015493,
80065,CRYPTOCOCCUS NEOFORMANS,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738329338088,4284105,Cryptococcus neoformans,Observation,MAPS_TO,,<auto>,1738328015497,
90359,NEISSERIA SUBFLAVA,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4299086,Neisseria subflava,Observation,MAPS_TO,,<auto>,1738328015501,
80301,CHRYSEOBACTERIUM MENINGOSEPTICUM,-1,,0.76,APPROVED,EQUAL,Finn Fassbender,1738330506181,4138034,Elizabethkingia meningoseptica,Observation,MAPS_TO,,Finn Fassbender,1738330505190,
90815,RAOULTELLA PLANTICOLA,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4166421,Raoultella planticola,Observation,MAPS_TO,,<auto>,1738328015560,
90020,IMIPENEM,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738330776228,1778262,imipenem,Drug,MAPS_TO,,<auto>,1738328015834,
90133,MONOSPOT,-1,,0.78,UNCHECKED,UNREVIEWED,,0,4101905,Monospot test,Measurement,MAPS_TO,,<auto>,1738328015870,
80302,PANTOEA SPECIES,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738330523429,4018786,Pantoea,Observation,MAPS_TO,,<auto>,1738328016074,
90969,STAPHYLOCOCCUS XYLOSUS,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4139779,Staphylococcus xylosus,Observation,MAPS_TO,,<auto>,1738328016140,
90282,SALMONELLA SPECIES,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4099188,Salmonella,Observation,MAPS_TO,,<auto>,1738328016164,
90668,GLIOCLADIUM SP.,-1,,0.81,UNCHECKED,UNREVIEWED,,0,4104019,Gliocladium,Observation,MAPS_TO,,<auto>,1738328016166,
90360,STREPTOCOCCUS UBERIS,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4028021,Streptococcus uberis,Observation,MAPS_TO,,<auto>,1738328016226,
80066,ASPERGILLUS FUMIGATUS,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738329338780,4139597,Aspergillus fumigatus,Observation,MAPS_TO,,<auto>,1738328016293,
90816,ACHROMOBACTER XYLOSOXIDANS,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4189931,Achromobacter xylosoxidans,Observation,MAPS_TO,,<auto>,1738328016298,
90511,STAPHYLOCOCCUS INTERMEDIUS,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4142617,Staphylococcus intermedius,Observation,MAPS_TO,,<auto>,1738328016314,
90021,PIPERACILLIN,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738330777345,1746114,piperacillin,Drug,MAPS_TO,,<auto>,1738328016350,
80205,BACTEROIDES UREOLYTICUS GROUP,-1,,0.88,APPROVED,EQUAL,Finn Fassbender,1738329932736,42872611,Campylobacter ureolyticus,Observation,MAPS_TO,,<auto>,1738328016364,
80281,BACILLUS SPECIES; NOT ANTHRACIS,-1,,0.84,APPROVED,EQUAL,Finn Fassbender,1738330365959,4186019,Bacillus species not Bacillus anthracis,Observation,MAPS_TO,,<auto>,1738328016377,
90669,SALMONELLA TELELKEBIR,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4273373,Salmonella Telelkebir,Observation,MAPS_TO,,<auto>,1738328016746,
90970,VAGOCOCCUS FLUVIALIS,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4023725,Vagococcus fluvialis,Observation,MAPS_TO,,<auto>,1738328016750,
90134,EPSTEIN-BARR VIRUS VCA-IgM AB,-1,,0.67,UNCHECKED,UNREVIEWED,,0,42903936,Epstein-Barr virus,Drug,MAPS_TO,,<auto>,1738328016786,
90283,SALMONELLA TYPHI,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4184768,Salmonella enterica subspecies enterica serovar Typhi,Observation,MAPS_TO,,<auto>,1738328016827,
80206,RHINOVIRUS,-1,,0.79,APPROVED,EQUAL,Finn Fassbender,1738329944814,4085000,Human rhinovirus,Observation,MAPS_TO,,Finn Fassbender,1738329940149,
90361,HEMOPHILUS HEMOLYTICUS,-1,,0.87,UNCHECKED,UNREVIEWED,,0,4204390,Haemophilus haemolyticus,Observation,MAPS_TO,,<auto>,1738328016901,
90512,DERMATOPHYTE,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4019374,Dermatophyte,Observation,MAPS_TO,,<auto>,1738328016919,
90022,AMPICILLIN/SULBACTAM,-1,,0.53,APPROVED,EQUAL,Finn Fassbender,1738330801570,1836241,sulbactam,Drug,MAPS_TO,,<auto>,1738328016939,
90022,AMPICILLIN/SULBACTAM,-1,,0.53,APPROVED,EQUAL,Finn Fassbender,1738330801570,1717327,ampicillin,Drug,MAPS_TO,,Finn Fassbender,1738330800553,
80303,ABIOTROPHIA/GRANULICATELLA SPECIES,-1,,0.62,UNCHECKED,UNREVIEWED,,0,4257550,Granulicatella,Observation,MAPS_TO,,<auto>,1738328016939,
80067,NOCARDIA ASTEROIDES,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738329339316,4146906,Nocardia asteroides,Observation,MAPS_TO,,<auto>,1738328016941,
90817,GRANULICATELLA ADIACENS,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4034131,Granulicatella adiacens,Observation,MAPS_TO,,<auto>,1738328017065,
80282,FONSECAEA PEDROSOI,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738330367604,4239825,Fonsecaea pedrosoi,Observation,MAPS_TO,,<auto>,1738328017183,
90671,STEMPHYLIUM SP.,-1,,0.78,UNCHECKED,UNREVIEWED,,0,4236760,Stemphylium,Observation,MAPS_TO,,<auto>,1738328017295,
80068,NOCARDIA SPECIES,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738329339736,4245771,Nocardia,Observation,MAPS_TO,,<auto>,1738328017450,
90971,NEOSCYTALIDIUM DIMIDIATUM,-1,,1.00,UNCHECKED,UNREVIEWED,,0,37395800,Neoscytalidium dimidiatum,Observation,MAPS_TO,,<auto>,1738328017469,
90287,ACINETOBACTER LWOFFII,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4307075,Acinetobacter lwoffii,Observation,MAPS_TO,,<auto>,1738328017524,
80207,STREPTOCOCCUS SPECIES,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738329959758,4240344,Streptococcus,Observation,MAPS_TO,,<auto>,1738328017561,
90362,VERTICILLIUM SP.,-1,,0.75,UNCHECKED,UNREVIEWED,,0,4174679,Verticillium,Observation,MAPS_TO,,<auto>,1738328017565,
90023,CEFUROXIME,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738330814785,1778162,cefuroxime,Drug,MAPS_TO,,<auto>,1738328017597,
90513,TRICHOMONAS VAGINALIS,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4330317,Trichomonas vaginalis,Observation,MAPS_TO,,<auto>,1738328017604,
80304,ACINETOBACTER BAUMANNII COMPLEX,-1,,0.84,APPROVED,EQUAL,Finn Fassbender,1738330537314,4235587,Acinetobacter baumannii,Observation,MAPS_TO,,<auto>,1738328017699,
90672,NIGROSPORA SPECIES,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4185458,Nigrospora,Observation,MAPS_TO,,<auto>,1738328017702,
90135,EPSTEIN-BARR VIRUS EBNA IgG AB,-1,,0.72,UNCHECKED,UNREVIEWED,,0,42903936,Epstein-Barr virus,Drug,MAPS_TO,,<auto>,1738328017708,
90024,CEFPODOXIME,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738330815147,1749008,cefpodoxime,Drug,MAPS_TO,,<auto>,1738328018125,
80208,BURKHOLDERIA SPECIES,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738329960638,4213231,Burkholderia,Observation,MAPS_TO,,<auto>,1738328018193,
80069,MYCOBACTERIUM TUBERCULOSIS,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738329341837,4034215,Mycobacterium tuberculosis,Observation,MAPS_TO,,<auto>,1738328018259,
90514,MYCOBACTERIUM MARINUM,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4239633,Mycobacterium marinum,Observation,MAPS_TO,,<auto>,1738328018289,
90292,SPHINGOMONAS PAUCIMOBILIS,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4352637,Sphingomonas paucimobilis,Observation,MAPS_TO,,<auto>,1738328018292,
80305,PSEUDOMONAS LUTEOLA,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738330538132,4144384,Pseudomonas luteola,Observation,MAPS_TO,,<auto>,1738328018320,
80284,ACHROMOBACTER (ALCALIGENES) XYLOSOXIDANS SS DENTRIFICANS,-1,,0.61,APPROVED,EQUAL,Finn Fassbender,1738330379864,4187642,Achromobacter denitrificans,Observation,MAPS_TO,,Finn Fassbender,1738330379198,
90975,STREPTOCOCCUS ALACTOLYTICUS,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4145289,Streptococcus alactolyticus,Observation,MAPS_TO,,<auto>,1738328018381,
90363,HAEMOPHILUS PARAHAEMOLYTICUS,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4232469,Haemophilus parahaemolyticus,Observation,MAPS_TO,,<auto>,1738328018396,
90678,MICROBACTERIUM SPECIES,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4016870,Microbacterium,Observation,MAPS_TO,,<auto>,1738328018440,
90025,LEVOFLOXACIN,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738330815993,1742253,levofloxacin,Drug,MAPS_TO,,<auto>,1738328018448,
90136,CMV IgM ANTIBODY,-1,,0.90,UNCHECKED,UNREVIEWED,,0,4018590,Cytomegalovirus IgM antibody assay,Measurement,MAPS_TO,,<auto>,1738328018467,
90818,PRESUMPTIVE POSITIVE FOR LEGIONELLA SEROGROUP 1 ANTIGEN,-1,,0.52,UNCHECKED,UNREVIEWED,,0,46273650,Legionella sainthelensi serogroup 1,Observation,MAPS_TO,,<auto>,1738328018496,
80209,LISTERIA SPECIES,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738329962003,4053183,Listeria,Observation,MAPS_TO,,<auto>,1738328018558,
80285,CANDIDA KEFYR,-1,,0.42,APPROVED,EQUAL,Finn Fassbender,1738330416077,4352748,Kluyveromyces marxianus,Observation,MAPS_TO,,Finn Fassbender,1738330415490,
90294,PLESIOMONAS SHIGELLOIDES,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4296403,Plesiomonas shigelloides,Observation,MAPS_TO,,<auto>,1738328018939,
90026,PIPERACILLIN/TAZO,-1,,0.56,APPROVED,EQUAL,Finn Fassbender,1738330823107,1746114,piperacillin,Drug,MAPS_TO,,<auto>,1738328018964,
90026,PIPERACILLIN/TAZO,-1,,0.56,APPROVED,EQUAL,Finn Fassbender,1738330823107,1741122,tazobactam,Drug,MAPS_TO,,Finn Fassbender,1738330822607,
90518,ENTEROCOCCUS RAFFINOSUS,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4011481,Enterococcus raffinosus,Observation,MAPS_TO,,<auto>,1738328018978,
80070,GRAM NEGATIVE ROD #1,-1,,0.49,APPROVED,EQUAL,Finn Fassbender,1738329348060,4336840,Gram-negative bacillus,Observation,MAPS_TO,,Finn Fassbender,1738329347401,
80286,GORDONIA SPECIES,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738330420525,4018414,Gordonia,Observation,MAPS_TO,,<auto>,1738328019114,
80306,MICROCOCCUS/STOMATOCOCCUS SPECIES,-1,,0.67,UNCHECKED,UNREVIEWED,,0,4199767,Micrococcus,Observation,MAPS_TO,,<auto>,1738328019125,
80210,CAPNOCYTOPHAGA SPECIES,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738329976516,4329152,Capnocytophaga,Observation,MAPS_TO,,<auto>,1738328019199,
90679,STAPHYLOCOCCUS HAEMOLYTICUS,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4308865,Staphylococcus haemolyticus,Observation,MAPS_TO,,<auto>,1738328019221,
90976,STREPTOCOCCUS CONSTELLATUS SSP. PHARYNGIS,-1,,0.81,UNCHECKED,UNREVIEWED,,0,4214082,Streptococcus constellatus subspecies pharyngis,Observation,MAPS_TO,,<auto>,1738328019283,
90368,SALMONELLA PARATYPHI A,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4195412,Salmonella Paratyphi A,Observation,MAPS_TO,,<auto>,1738328019320,
90137,QUANTITATIVE RPR,-1,,0.48,UNCHECKED,UNREVIEWED,,0,4098793,Quantitative sensory test,Procedure,MAPS_TO,,<auto>,1738328019338,
90027,RIFAMPIN,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738330824854,1763204,rifampin,Drug,MAPS_TO,,<auto>,1738328019387,
90295,VIBRIO CHOLERAE,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4294263,Vibrio cholerae,Observation,MAPS_TO,,<auto>,1738328019485,
90680,SALMONELLA CORVALLIS,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4164891,Salmonella Corvallis,Observation,MAPS_TO,,<auto>,1738328019809,
80071,GRAM NEGATIVE ROD #2,-1,,0.50,APPROVED,EQUAL,Finn Fassbender,1738329352284,4336840,Gram-negative bacillus,Observation,MAPS_TO,,Finn Fassbender,1738329351704,
80307,LEPTOTRICHIA TREVISANII,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738330546636,4160833,Leptotrichia trevisanii,Observation,MAPS_TO,,<auto>,1738328019832,
90519,LEUCONOSTOC MESENTEROIDES,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4322980,Leuconostoc mesenteroides,Observation,MAPS_TO,,<auto>,1738328019855,
90819,POSITIVE FOR CRYPTOCOCCAL ANTIGEN,-1,,0.57,UNCHECKED,UNREVIEWED,,0,4026592,Form family Cryptococcaceae,Observation,MAPS_TO,,<auto>,1738328019883,
80288,CANDIDA KRUSEI / CANDIDA INCONSPICUA,-1,,0.71,APPROVED,EQUAL,Finn Fassbender,1738330430767,4040298,Pichia kudriavzevii,Observation,MAPS_TO,,<auto>,1738328019895,
80211,STACHYBOTRYS SPP.,-1,,0.76,APPROVED,EQUAL,Finn Fassbender,1738329977307,4265339,Stachybotrys,Observation,MAPS_TO,,<auto>,1738328019895,
90028,CEFEPIME,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738330825604,1748975,cefepime,Drug,MAPS_TO,,<auto>,1738328019980,
90370,SERRATIA FONTICOLA,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4011216,Serratia fonticola,Observation,MAPS_TO,,<auto>,1738328019992,
90296,VIBRIO ALGINOLYTICUS,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4165064,Vibrio alginolyticus,Observation,MAPS_TO,,<auto>,1738328020046,
90977,STREPTOCOCCUS DYSGALACTIAE SSP. EQUISIMILIS,-1,,0.92,UNCHECKED,UNREVIEWED,,0,4134608,Streptococcus dysgalactiae subsp. equisimilis,Observation,MAPS_TO,,<auto>,1738328020138,
90140,QUANTITATIVE CRYPTOCOCCAL ANTIGEN,-1,,0.63,UNCHECKED,UNREVIEWED,,0,4069831,Cryptococcus,Observation,MAPS_TO,,<auto>,1738328020352,
80212,PORPHYROMONAS SPECIES,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738329978282,4013782,Porphyromonas,Observation,MAPS_TO,,<auto>,1738328020592,
80072,GRAM NEGATIVE ROD #3,-1,,0.50,APPROVED,EQUAL,Finn Fassbender,1738329365738,4336840,Gram-negative bacillus,Observation,MAPS_TO,,Finn Fassbender,1738329360552,
90681,STAPHYLOCOCCUS CAPRAE/CAPITIS,-1,,0.71,UNCHECKED,UNREVIEWED,,0,4297326,Staphylococcus caprae,Observation,MAPS_TO,,<auto>,1738328020619,
80289,MORAXELLA CATARRHALIS,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738330433444,4087087,Moraxella catarrhalis,Observation,MAPS_TO,,<auto>,1738328020620,
90521,CORYNEBACTERIUM MINUTISSIMUM,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4306777,Corynebacterium minutissimum,Observation,MAPS_TO,,<auto>,1738328020694,
90372,YERSINIA INTERMEDIA,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4014047,Yersinia intermedia,Observation,MAPS_TO,,<auto>,1738328020737,
90297,VIBRIO PARAHAEMOLYTICUS,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4035542,Vibrio parahaemolyticus,Observation,MAPS_TO,,<auto>,1738328020773,
90029,MEROPENEM,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738330837658,1709170,meropenem,Drug,MAPS_TO,,<auto>,1738328020775,
90820,BREVUNDIMONAS VESICULARIS,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4034344,Brevundimonas vesicularis,Observation,MAPS_TO,,<auto>,1738328020817,
80308,POSITIVE FOR CYTOMEGALOVIRUS,-1,,0.78,APPROVED,EQUAL,Finn Fassbender,1738330551554,4234496,Cytomegalovirus,Observation,MAPS_TO,,<auto>,1738328020900,
90978,STREPTOCOCCUS SALIVARIUS SSP. THERMOPHILUS,-1,,0.89,UNCHECKED,UNREVIEWED,,0,4051799,Streptococcus salivarius subsp. thermophilus,Observation,MAPS_TO,,<auto>,1738328020956,
80290,SHEWANELLA SPECIES,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738330434168,4016009,Shewanella,Observation,MAPS_TO,,<auto>,1738328021096,
90030,DAPTOMYCIN,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738330837966,1786617,daptomycin,Drug,MAPS_TO,,<auto>,1738328021201,
90142,VIRAL CULTURE: R/O CYTOMEGALOVIRUS,-1,,0.60,UNCHECKED,UNREVIEWED,,0,4047153,Cytomegalovirus culture,Measurement,MAPS_TO,,<auto>,1738328021225,
90301,BRUCELLA SPECIES,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4095734,Brucella,Observation,MAPS_TO,,<auto>,1738328021238,
90683,PROTEUS VULGARIS GROUP,-1,,0.85,UNCHECKED,UNREVIEWED,,0,4164566,Proteus vulgaris,Observation,MAPS_TO,,<auto>,1738328021254,
90374,CLOSTRIDIUM TERTIUM,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4219232,Clostridium tertium,Observation,MAPS_TO,,<auto>,1738328021303,
80073,GRAM NEGATIVE ROD #4,-1,,0.50,APPROVED,EQUAL,Finn Fassbender,1738329366286,4336840,Gram-negative bacillus,Observation,MAPS_TO,,Finn Fassbender,1738329360552,
80213,"BETA STREPTOCOCCI, NOT GROUP A",-1,,0.68,APPROVED,INEXACT,Finn Fassbender,1738330000966,4215666,"Beta-hemolytic Streptococci, group D",Observation,MAPS_TO,,<auto>,1738328021366,
90522,CAMPYLOBACTER UPSALIENSIS,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4014181,Campylobacter upsaliensis,Observation,MAPS_TO,,<auto>,1738328021394,
80291,BASIDIOMYCETE,-1,,0.97,APPROVED,EQUAL,Finn Fassbender,1738330438126,4023813,Basidiomycota,Observation,MAPS_TO,,<auto>,1738328021506,
90031,LINEZOLID,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738330838581,1736887,linezolid,Drug,MAPS_TO,,<auto>,1738328021557,
90979,MYCOBACTERIUM MUCOGENICUM PHOCAICUM GROUP,-1,,0.88,UNCHECKED,UNREVIEWED,,0,601608,Mycobacterium mucogenicum group,Observation,MAPS_TO,,<auto>,1738328021644,
90375,SHIGELLA SPECIES,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4297755,Shigella,Observation,MAPS_TO,,<auto>,1738328021676,
90821,MYCOBACTERIUM CHIMAERA INTRACELLULARE GROUP,-1,,0.75,UNCHECKED,UNREVIEWED,,0,4197630,Mycobacterium intracellulare subsp. chimaera,Observation,MAPS_TO,,<auto>,1738328021683,
90143,CMV IgG ANTIBODY,-1,,0.90,UNCHECKED,UNREVIEWED,,0,4196849,Cytomegalovirus IgG antibody measurement,Measurement,MAPS_TO,,<auto>,1738328021848,
80214,PREVOTELLA (BACTEROIDES) BUCCAE,-1,,0.66,APPROVED,EQUAL,Finn Fassbender,1738330045147,4015251,Segatella buccae,Observation,MAPS_TO,,<auto>,1738328022062,
80309,POSITIVE FOR VARICELLA ZOSTER,-1,,0.62,APPROVED,EQUAL,Finn Fassbender,1738330557606,4025840,Human alphaherpesvirus 3,Observation,MAPS_TO,,Finn Fassbender,1738330554965,
80292,NEISSERIA SPECIES,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738330439587,4244123,Neisseria,Observation,MAPS_TO,,<auto>,1738328022087,
90686,STAPHYLOCOCCUS COHNII SS UREALYTICUM,-1,,0.87,UNCHECKED,UNREVIEWED,,0,4014323,Staphylococcus ureilyticus,Observation,MAPS_TO,,<auto>,1738328022156,
90302,ANAEROBIC GRAM NEGATIVE COCCI,-1,,0.85,UNCHECKED,UNREVIEWED,,0,40483344,Anaerobic Gram negative coccobacillus,Observation,MAPS_TO,,<auto>,1738328022243,
90936,QUINUPRISTIN/DALFOPRISTIN,-1,,0.59,UNCHECKED,UNREVIEWED,,0,1789517,dalfopristin,Drug,MAPS_TO,,<auto>,1738328022318,
90376,PEPTOSTREPTOCOCCUS MICROS,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4200633,Parvimonas micra,Observation,MAPS_TO,,<auto>,1738328022328,
80074,ANAEROBIC GRAM NEGATIVE ROD #2,-1,,0.59,APPROVED,EQUAL,Finn Fassbender,1738329369699,4352643,Anaerobic Gram-negative bacillus,Observation,MAPS_TO,,<auto>,1738328022331,
90980,LACTOCOCCUS GARVIEAE,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4100649,Lactococcus garvieae,Observation,MAPS_TO,,<auto>,1738328022342,
90526,PARAINFLUENZA VIRUS TYPE 2,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4253152,Human parainfluenza virus 2,Observation,MAPS_TO,,<auto>,1738328022342,
90822,MYCOBACTERIUM MAGERITENSE,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4300252,Mycobacterium mageritense,Observation,MAPS_TO,,<auto>,1738328022366,
90144,TOXOPLASMA IgG ANTIBODY,-1,,0.76,UNCHECKED,UNREVIEWED,,0,4198601,Toxoplasma IgG level,Measurement,MAPS_TO,,<auto>,1738328022606,
80215,ASPERGILLUS NIDULANS,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738330045929,4243975,Aspergillus nidulans,Observation,MAPS_TO,,<auto>,1738328022647,
80075,YEAST,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738329370697,4265186,Yeast,Observation,MAPS_TO,,<auto>,1738328022814,
90377,CLOSTRIDIUM RAMOSUM,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4177528,Thomasclavelia ramosa,Observation,MAPS_TO,,<auto>,1738328022851,
90937,AZTREONAM,-1,,1.00,UNCHECKED,UNREVIEWED,,0,1715117,aztreonam,Drug,MAPS_TO,,<auto>,1738328022929,
90688,ERYSIPELOTHRIX RHUSIOPATHIAE,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4168936,Erysipelothrix rhusiopathiae,Observation,MAPS_TO,,<auto>,1738328022944,
90305,MYCOBACTERIUM SPECIES,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4348029,Mycobacterium,Observation,MAPS_TO,,<auto>,1738328022962,
90981,BORDETELLA HINZII,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4014276,Bordetella hinzii,Observation,MAPS_TO,,<auto>,1738328022989,
90528,PREVOTELLA (BACTEROIDES) SPECIES,-1,,0.61,UNCHECKED,UNREVIEWED,,0,4015682,Prevotella,Observation,MAPS_TO,,<auto>,1738328023007,
80310,POSITIVE FOR HERPES SIMPLEX TYPE 1 (HSV1),-1,,0.48,APPROVED,EQUAL,Finn Fassbender,1738330561902,4035979,Human alphaherpesvirus 1,Observation,MAPS_TO,,Finn Fassbender,1738330561244,
80216,ACINETOBACTER SP.,-1,,0.79,APPROVED,EQUAL,Finn Fassbender,1738330051574,4300777,Acinetobacter,Observation,MAPS_TO,,Finn Fassbender,1738330051053,
90689,SALMONELLA KIAMBU,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4042846,Salmonella Kiambu,Observation,MAPS_TO,,<auto>,1738328023493,
90823,LOMENTOSPORA PROLIFICANS (FORMERLY SCEDOSPORIUM PROLIFICANS),-1,,0.61,UNCHECKED,UNREVIEWED,,0,4289606,Scedosporium prolificans,Observation,MAPS_TO,,<auto>,1738328023566,
90938,CASPOFUNGIN,-1,,1.00,UNCHECKED,UNREVIEWED,,0,1718054,caspofungin,Drug,MAPS_TO,,<auto>,1738328023619,
80293,POSITIVE FOR METHICILLIN RESISTANT STAPH AUREUS,-1,,0.65,APPROVED,EQUAL,Finn Fassbender,1738330444793,4019195,Methicillin resistant Staphylococcus aureus,Observation,MAPS_TO,,<auto>,1738328023633,
90310,HAEMOPHILUS APHROPHILUS,-1,,1.00,UNCHECKED,UNREVIEWED,,0,40484530,Aggregatibacter aphrophilus,Observation,MAPS_TO,,<auto>,1738328023651,
80076,STREPTOCOCCUS PNEUMONIAE,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738329373620,4321152,Streptococcus pneumoniae,Observation,MAPS_TO,,<auto>,1738328023734,
90530,PSEUDOMONAS FLUORESCENS,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4191249,Pseudomonas fluorescens,Observation,MAPS_TO,,<auto>,1738328023747,
90146,CHROMOSOME ANALYSIS-NEOPLASTIC BLOOD,-1,,0.64,UNCHECKED,UNREVIEWED,,0,4229610,Chromosome analysis,Procedure,MAPS_TO,,<auto>,1738328023786,
90982,SCHAALIA (ACTINOMYCES) ODONTOLYTICA,-1,,0.71,UNCHECKED,UNREVIEWED,,0,4025113,Schaalia odontolytica,Observation,MAPS_TO,,<auto>,1738328023789,
90378,ROTHIA DENTOCARIOSA,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4261653,Rothia dentocariosa,Observation,MAPS_TO,,<auto>,1738328023817,
80217,ENTAMOEBA HISTOLYTICA/DISPAR,-1,,0.74,APPROVED,EQUAL,Finn Fassbender,1738330058527,4181655,Entamoeba histolytica/Entamoeba dispar complex,Observation,MAPS_TO,,<auto>,1738328023874,
